code,uh_name,bh_esc,bh_month,bh_pc,bh_er,bh_rh,bh_qd
49954,Cuenca Perené,HadGEM2-ES,8,63.25744949,18.52559091,42.33930051,261.1725
49954,Cuenca Perené,HadGEM2-ES,9,84.97733586,26.7798447,52.48362816,355.745
49954,Cuenca Perené,HadGEM2-ES,10,147.3935606,43.39387753,86.05871907,562.7836111
49954,Cuenca Perené,HadGEM2-ES,11,120.8575126,40.38068245,79.81325063,539.6702778
49954,Cuenca Perené,HadGEM2-ES,12,210.1415404,48.75681187,126.8695101,834.5616667
137593,Int 137593,HadGEM2-ES,1,5.362777778,4.931727778,0.180966667,0.035153693
137593,Int 137593,HadGEM2-ES,2,3.813888889,3.844833333,0.175033333,0.040540815
137593,Int 137593,HadGEM2-ES,3,8.437222222,7.808105556,0.375572222,0.125366831
137593,Int 137593,HadGEM2-ES,4,1.001111111,1.318016667,0.082522222,0.012281881
137593,Int 137593,HadGEM2-ES,5,0.513333333,0.531311111,0.009727778,1.41E-06
137593,Int 137593,HadGEM2-ES,6,0.325555556,0.33305,0.002872222,1.70E-06
137593,Int 137593,HadGEM2-ES,7,0.669444444,0.656738889,0.009605556,0.001433397
137593,Int 137593,HadGEM2-ES,8,0.705,0.672155556,0.012494444,0.001433
137593,Int 137593,HadGEM2-ES,9,0.052777778,0.081516667,0.003644444,0.000108447
137593,Int 137593,HadGEM2-ES,10,0.752777778,0.733522222,0.010838889,0.000654722
137593,Int 137593,HadGEM2-ES,11,0.230555556,0.246094444,0.005172222,0
137593,Int 137593,HadGEM2-ES,12,2.572222222,2.354761111,0.056305556,0.006499948
49919,Int 49919,HadGEM2-ES,1,116.1,46.99386111,75.07816667,9843.916667
49919,Int 49919,HadGEM2-ES,2,269.5027778,64.79102778,90.74194444,13954.75
49919,Int 49919,HadGEM2-ES,3,234.6583333,110.0059722,115.5949444,12622.02778
49919,Int 49919,HadGEM2-ES,4,175.6944444,83.47675,106.3346111,9044.833333
49919,Int 49919,HadGEM2-ES,5,55.51388889,32.84025,92.54125,5332.166667
49919,Int 49919,HadGEM2-ES,6,46.81388889,22.29330556,67.84425,3614.361111
49919,Int 49919,HadGEM2-ES,7,28.15833333,19.08908333,55.87930556,3045.222222
49919,Int 49919,HadGEM2-ES,8,63.775,24.88422222,47.19905556,2499.527778
49919,Int 49919,HadGEM2-ES,9,84.66388889,34.42847222,42.76655556,2540.333333
49919,Int 49919,HadGEM2-ES,10,145.7888889,51.01686111,51.23897222,3996.194444
49919,Int 49919,HadGEM2-ES,11,148.7416667,49.40536111,63.96352778,5235
49919,Int 49919,HadGEM2-ES,12,140.7972222,50.26052778,74.45977778,6732.916667
49918,Cuenca Tamaya,HadGEM2-ES,1,199.7656566,55.12075673,92.8722138,473.9776667
49918,Cuenca Tamaya,HadGEM2-ES,2,220.1065657,65.43394444,104.5649007,586.1504722
49918,Cuenca Tamaya,HadGEM2-ES,3,203.5407407,107.9858106,108.0144411,549.8355556
49918,Cuenca Tamaya,HadGEM2-ES,4,209.7341751,92.26231987,106.6034663,545.6177778
49918,Cuenca Tamaya,HadGEM2-ES,5,52.22382155,32.67835017,90.04428535,456.2031389
49918,Cuenca Tamaya,HadGEM2-ES,6,39.8706229,21.37589899,66.53309596,343.89025
49918,Cuenca Tamaya,HadGEM2-ES,7,40.25942761,20.77746212,55.68511364,274.6496944
49918,Cuenca Tamaya,HadGEM2-ES,8,54.31186869,24.49129966,47.29559764,234.8500556
49918,Cuenca Tamaya,HadGEM2-ES,9,87.23670034,36.15413131,42.53722811,214.1284167
49918,Cuenca Tamaya,HadGEM2-ES,10,99.49612795,49.38130724,43.74909259,215.9320556
49918,Cuenca Tamaya,HadGEM2-ES,11,136.1510943,52.07811448,50.8585867,262.0776389
49918,Cuenca Tamaya,HadGEM2-ES,12,188.1259259,56.285617,71.1836532,353.2679722
49916,Cuenca Aguaytía,HadGEM2-ES,1,302.7150538,75.37433154,158.5116344,689.9956944
49916,Cuenca Aguaytía,HadGEM2-ES,2,324.0802867,79.07482616,177.7922142,873.6510278
49916,Cuenca Aguaytía,HadGEM2-ES,3,281.4376344,121.5732366,165.018793,738.1016111
49916,Cuenca Aguaytía,HadGEM2-ES,4,212.3971326,101.32475,146.0142043,671.6548889
49916,Cuenca Aguaytía,HadGEM2-ES,5,152.0018817,53.66753674,136.5544122,602.2765833
49916,Cuenca Aguaytía,HadGEM2-ES,6,127.6460573,39.42292742,129.7052634,599.3278056
49916,Cuenca Aguaytía,HadGEM2-ES,7,93.35905018,36.57341756,111.0959319,499.2099167
49916,Cuenca Aguaytía,HadGEM2-ES,8,85.21173835,35.96560484,94.10762455,412.8708722
49916,Cuenca Aguaytía,HadGEM2-ES,9,86.15071685,45.5301362,72.80357348,330.5988694
49916,Cuenca Aguaytía,HadGEM2-ES,10,210.8354839,70.75451254,95.79242115,402.3648806
49916,Cuenca Aguaytía,HadGEM2-ES,11,237.5945341,71.77638082,110.0919866,486.6554778
49916,Cuenca Aguaytía,HadGEM2-ES,12,252.5730287,72.9739767,129.7463629,556.0385
49849,Int Alto Huallaga,HadGEM2-ES,1,193.4778186,52.64570098,145.9445572,1578.888889
49849,Int Alto Huallaga,HadGEM2-ES,2,244.3965686,59.17837337,165.0600274,2040.166667
49849,Int Alto Huallaga,HadGEM2-ES,3,258.114134,75.44461683,181.223799,2032.138889
49849,Int Alto Huallaga,HadGEM2-ES,4,155.3250408,57.06104861,133.0329547,1555.472222
49849,Int Alto Huallaga,HadGEM2-ES,5,112.1736111,33.19396242,92.40145792,1003.522222
49849,Int Alto Huallaga,HadGEM2-ES,6,69.19419935,22.52149673,64.23623775,709.7138889
49849,Int Alto Huallaga,HadGEM2-ES,7,65.6620098,20.75448039,55.46072876,585.3388889
49849,Int Alto Huallaga,HadGEM2-ES,8,76.71903595,23.03317525,52.96319118,537.4055556
49849,Int Alto Huallaga,HadGEM2-ES,9,100.6188725,30.59318709,60.71048529,632.2777778
49849,Int Alto Huallaga,HadGEM2-ES,10,202.8393382,49.56489379,111.73746,1168.513889
49849,Int Alto Huallaga,HadGEM2-ES,11,206.213848,49.47906127,138.0153468,1534.269444
49849,Int Alto Huallaga,HadGEM2-ES,12,238.6838644,54.63353268,163.4117422,1747.888889
49917,Int 49917,HadGEM2-ES,1,151.9293519,60.40525556,67.03247222,10579.63839
49917,Int 49917,HadGEM2-ES,2,163.9506481,71.25859722,67.86338426,14851.98694
49917,Int 49917,HadGEM2-ES,3,196.6614815,117.9684815,75.3486037,13609.53042
49917,Int 49917,HadGEM2-ES,4,164.8009259,101.0449537,71.75409259,10054.05669
49917,Int 49917,HadGEM2-ES,5,90.28296296,47.76653796,67.03300556,6188.316583
49917,Int 49917,HadGEM2-ES,6,48.01324074,30.39511944,54.78769352,4266.179194
49917,Int 49917,HadGEM2-ES,7,45.29083333,28.81189815,47.59057685,3565.483333
49917,Int 49917,HadGEM2-ES,8,51.60481481,32.36388148,40.83373889,2926.376194
49917,Int 49917,HadGEM2-ES,9,61.66185185,41.63660556,33.15876389,2890.810028
49917,Int 49917,HadGEM2-ES,10,103.5347222,61.17614259,32.59208704,4286.016667
49917,Int 49917,HadGEM2-ES,11,152.2546296,64.37982593,42.88800556,5690.970361
49917,Int 49917,HadGEM2-ES,12,193.7885185,66.07183796,62.38461019,7300.327639
49915,Int 49915,HadGEM2-ES,1,140.4819444,62.80226312,58.32345525,11431.97222
49915,Int 49915,HadGEM2-ES,2,191.0662809,74.96810417,72.49618441,15988.52778
49915,Int 49915,HadGEM2-ES,3,232.5785494,121.0128827,86.83357793,14887.77778
49915,Int 49915,HadGEM2-ES,4,164.757716,102.1491991,75.46415355,11297.83333
49915,Int 49915,HadGEM2-ES,5,100.0796296,50.00033256,71.04099306,7294.111111
49915,Int 49915,HadGEM2-ES,6,68.48950617,34.98301235,62.7712554,5261.305556
49915,Int 49915,HadGEM2-ES,7,47.02893519,31.16434954,53.0463642,4374.694444
49915,Int 49915,HadGEM2-ES,8,51.23881173,32.68763966,44.85134954,3567.25
49915,Int 49915,HadGEM2-ES,9,75.17986111,46.58454321,38.5083912,3387.083333
49915,Int 49915,HadGEM2-ES,10,154.2065586,73.20827006,45.0544892,4755.25
49915,Int 49915,HadGEM2-ES,11,160.1698302,68.95924228,52.48473071,6407.416667
49915,Int 49915,HadGEM2-ES,12,127.3748457,63.22308102,55.55250849,7971.861111
49898,Cuenca Crisnejas,HadGEM2-ES,1,101.0891204,41.1197338,54.1007338,95.845
49898,Cuenca Crisnejas,HadGEM2-ES,2,137.5990741,46.46734259,75.50341204,151.9822222
49898,Cuenca Crisnejas,HadGEM2-ES,3,171.8796296,55.34207407,99.27488426,174.4894444
49898,Cuenca Crisnejas,HadGEM2-ES,4,118.868287,45.51683565,80.88035185,147.9186111
49898,Cuenca Crisnejas,HadGEM2-ES,5,55.19074074,31.54702315,40.46618287,73.70833333
49898,Cuenca Crisnejas,HadGEM2-ES,6,12.19351852,12.68468519,15.17391898,25.28722222
49898,Cuenca Crisnejas,HadGEM2-ES,7,4.634027778,6.78050463,9.179761574,14.10788889
49898,Cuenca Crisnejas,HadGEM2-ES,8,6.065277778,7.047560185,6.757898148,10.02636111
49898,Cuenca Crisnejas,HadGEM2-ES,9,30.19467593,20.3156088,8.16355787,12.97413889
49898,Cuenca Crisnejas,HadGEM2-ES,10,96.25416667,43.66131944,29.60149074,52.54944444
49898,Cuenca Crisnejas,HadGEM2-ES,11,69.69583333,38.58390972,29.56441898,53.931
49898,Cuenca Crisnejas,HadGEM2-ES,12,116.4548611,47.05246065,50.7574375,88.63611111
49914,Cuenca Cushabatay,HadGEM2-ES,1,93.46993464,55.40710784,36.18272386,92.65216667
49914,Cuenca Cushabatay,HadGEM2-ES,2,164.7464052,75.96611111,48.49581536,141.0325833
49914,Cuenca Cushabatay,HadGEM2-ES,3,170.6689542,114.7104477,50.2689951,133.1897222
49914,Cuenca Cushabatay,HadGEM2-ES,4,134.9599673,97.55515686,46.28928105,126.6680278
49914,Cuenca Cushabatay,HadGEM2-ES,5,122.978268,51.4924085,52.93910784,135.6685556
49914,Cuenca Cushabatay,HadGEM2-ES,6,75.77924837,36.48979902,48.80794281,128.9194722
49914,Cuenca Cushabatay,HadGEM2-ES,7,43.55947712,32.75754575,39.34063072,100.8105
49914,Cuenca Cushabatay,HadGEM2-ES,8,49.63937908,33.79060784,33.63824673,84.38475
49914,Cuenca Cushabatay,HadGEM2-ES,9,83.54803922,46.06113889,32.90675817,82.73911111
49914,Cuenca Cushabatay,HadGEM2-ES,10,114.5625817,66.96023203,33.39465196,82.40833333
49914,Cuenca Cushabatay,HadGEM2-ES,11,113.6397059,62.37786928,36.19180229,95.54008333
49914,Cuenca Cushabatay,HadGEM2-ES,12,91.68464052,55.77606699,36.52254412,95.31502778
49845,Int Medio Huallaga,HadGEM2-ES,1,55.1287037,30.25732407,26.14823148,2542.388889
49845,Int Medio Huallaga,HadGEM2-ES,2,111.5523148,50.29999537,36.92069907,3265.138889
49845,Int Medio Huallaga,HadGEM2-ES,3,113.7898148,68.52086111,43.96520833,3429.277778
49845,Int Medio Huallaga,HadGEM2-ES,4,91.88611111,57.38536574,38.81084722,2701.611111
49845,Int Medio Huallaga,HadGEM2-ES,5,73.57962963,33.58752315,35.73950926,1711.055556
49845,Int Medio Huallaga,HadGEM2-ES,6,54.37592593,25.90438426,31.93112037,1268.513889
49845,Int Medio Huallaga,HadGEM2-ES,7,50.28472222,24.65730093,29.08315741,1088.372222
49845,Int Medio Huallaga,HadGEM2-ES,8,62.96712963,25.68248148,28.63088426,998.7611111
49845,Int Medio Huallaga,HadGEM2-ES,9,55.23425926,29.31194444,26.39781944,1164.361111
49845,Int Medio Huallaga,HadGEM2-ES,10,74.31388889,40.02206481,27.89704167,2035.222222
49845,Int Medio Huallaga,HadGEM2-ES,11,73.08287037,34.56909259,31.33674537,2520.277778
49845,Int Medio Huallaga,HadGEM2-ES,12,63.85416667,32.50767593,31.73010648,2866.083333
137771,Int 137771,HadGEM2-ES,1,7.218055556,5.735819444,0.947069444,0.610424406
137771,Int 137771,HadGEM2-ES,2,18.48402778,10.84539583,5.559944444,3.602308181
137771,Int 137771,HadGEM2-ES,3,36.3375,18.11154861,11.84960417,8.118194991
137771,Int 137771,HadGEM2-ES,4,9.827083333,10.51059722,3.759784722,2.853850111
137771,Int 137771,HadGEM2-ES,5,1.847222222,2.964881944,0.721826389,0.45777971
137771,Int 137771,HadGEM2-ES,6,0.360416667,1.061236111,0.203125,0.136932528
137771,Int 137771,HadGEM2-ES,7,0.052083333,0.5196875,0.093458333,0.053898278
137771,Int 137771,HadGEM2-ES,8,0.074305556,0.467923611,0.043215278,0.021748627
137771,Int 137771,HadGEM2-ES,9,0.754861111,1.080965278,0.0204375,0.007721222
137771,Int 137771,HadGEM2-ES,10,0.886111111,1.329076389,0.010854167,0.001815139
137771,Int 137771,HadGEM2-ES,11,1.569444444,1.8473125,0.006291667,0.000430556
137771,Int 137771,HadGEM2-ES,12,5.83125,4.708513889,0.377708333,0.195432667
49847,Int Medio Alto Huallaga,HadGEM2-ES,1,81.25648148,37.64019444,51.63356173,2317.169444
49847,Int Medio Alto Huallaga,HadGEM2-ES,2,132.2666667,49.43847222,64.06403704,3001.129
49847,Int Medio Alto Huallaga,HadGEM2-ES,3,187.6339506,77.36821296,88.32229321,3121.644444
49847,Int Medio Alto Huallaga,HadGEM2-ES,4,142.9524691,67.51448148,85.59751852,2398.937778
49847,Int Medio Alto Huallaga,HadGEM2-ES,5,91.65061728,41.42686111,62.68261111,1480.152778
49847,Int Medio Alto Huallaga,HadGEM2-ES,6,65.82191358,26.52815432,45.99334259,1082.790278
49847,Int Medio Alto Huallaga,HadGEM2-ES,7,70.21018519,25.94639815,46.01933333,941.27425
49847,Int Medio Alto Huallaga,HadGEM2-ES,8,80.56975309,26.62367901,46.83335802,882.80925
49847,Int Medio Alto Huallaga,HadGEM2-ES,9,82.85555556,33.28161728,46.03663272,1047.017778
49847,Int Medio Alto Huallaga,HadGEM2-ES,10,132.6219136,48.39254321,62.45315741,1871.353056
49847,Int Medio Alto Huallaga,HadGEM2-ES,11,123.3145062,44.60155247,70.98809568,2241.684167
49847,Int Medio Alto Huallaga,HadGEM2-ES,12,106.7364198,42.52513889,69.55717284,2604.586111
49848,Cuenca Huayabamba,HadGEM2-ES,1,171.3775327,43.92111928,129.4341356,645.1905556
49848,Cuenca Huayabamba,HadGEM2-ES,2,212.0610294,52.27722958,149.4941495,840.7044444
49848,Cuenca Huayabamba,HadGEM2-ES,3,266.4958333,76.83570752,183.7670155,935.8383333
49848,Cuenca Huayabamba,HadGEM2-ES,4,174.1410131,60.10920915,129.1897639,680.7577778
49848,Cuenca Huayabamba,HadGEM2-ES,5,94.91699346,34.12600817,75.80450082,362.4969444
49848,Cuenca Huayabamba,HadGEM2-ES,6,75.55816993,23.07184395,58.46729575,286.6861111
49848,Cuenca Huayabamba,HadGEM2-ES,7,76.55187908,23.82634232,58.37351634,274.05525
49848,Cuenca Huayabamba,HadGEM2-ES,8,82.67647059,23.59869853,56.58490196,266.1222222
49848,Cuenca Huayabamba,HadGEM2-ES,9,107.7406046,29.36295752,68.67533578,332.2031389
49848,Cuenca Huayabamba,HadGEM2-ES,10,195.4941993,47.82285212,122.5270997,598.6633333
49848,Cuenca Huayabamba,HadGEM2-ES,11,162.2888889,44.70075408,115.2740997,576.5738889
49848,Cuenca Huayabamba,HadGEM2-ES,12,217.3546569,46.91240441,151.5755768,739.4391667
137773,Int 137773,HadGEM2-ES,1,7.305555556,6.137013889,0.641923611,0.326520556
137773,Int 137773,HadGEM2-ES,2,17.08472222,11.10884722,3.643548611,2.176244389
137773,Int 137773,HadGEM2-ES,3,45.11736111,21.86285417,14.50995833,6.116269556
137773,Int 137773,HadGEM2-ES,4,7.60625,9.647319444,5.021805556,2.270024991
137773,Int 137773,HadGEM2-ES,5,0.935416667,2.043034722,0.613652778,0.245937472
137773,Int 137773,HadGEM2-ES,6,0.384722222,1.009263889,0.191479167,0.072024444
137773,Int 137773,HadGEM2-ES,7,0.041666667,0.524881944,0.078743056,0.02611275
137773,Int 137773,HadGEM2-ES,8,0.0875,0.532055556,0.036569444,0.009874389
137773,Int 137773,HadGEM2-ES,9,0.469444444,0.886229167,0.017493056,0.002857667
137773,Int 137773,HadGEM2-ES,10,0.757638889,1.153354167,0.009708333,0.000254667
137773,Int 137773,HadGEM2-ES,11,4.313194444,4.248902778,0.008965278,0.000568433
137773,Int 137773,HadGEM2-ES,12,6.4625,5.303708333,0.550381944,0.250361111
137779,Int 137779,HadGEM2-ES,1,17.49583333,8.484555556,5.109398148,4.6209545
137779,Int 137779,HadGEM2-ES,2,34.90787037,17.73591204,10.92002315,11.32442233
137779,Int 137779,HadGEM2-ES,3,66.38518519,29.9952037,26.21556019,21.96468302
137779,Int 137779,HadGEM2-ES,4,16.68796296,14.36151852,11.95180556,11.37229058
137779,Int 137779,HadGEM2-ES,5,3.234259259,4.087180556,3.321018519,3.304861112
137779,Int 137779,HadGEM2-ES,6,1.725925926,2.290787037,1.185675926,1.225964828
137779,Int 137779,HadGEM2-ES,7,0.052777778,0.890865741,0.428986111,0.419751962
137779,Int 137779,HadGEM2-ES,8,0.068055556,0.768712963,0.190902778,0.172621944
137779,Int 137779,HadGEM2-ES,9,1.110185185,1.753402778,0.08699537,0.068687
137779,Int 137779,HadGEM2-ES,10,0.644907407,1.346356481,0.044824074,0.025170278
137779,Int 137779,HadGEM2-ES,11,4.393055556,4.578240741,0.025564815,0.0073945
137779,Int 137779,HadGEM2-ES,12,7.178703704,6.065972222,0.588398148,0.477253056
137774,Cuenca Olmos,HadGEM2-ES,1,40.91111111,29.43925,6.145472222,1.8934815
137774,Cuenca Olmos,HadGEM2-ES,2,68.00555556,39.82947222,13.17661111,4.76673625
137774,Cuenca Olmos,HadGEM2-ES,3,178.0083333,61.15197222,53.11813889,17.51420864
137774,Cuenca Olmos,HadGEM2-ES,4,53.92777778,40.12283333,55.35597222,19.42438439
137774,Cuenca Olmos,HadGEM2-ES,5,19.80555556,21.39366667,22.02572222,7.388033014
137774,Cuenca Olmos,HadGEM2-ES,6,2.211111111,7.058833333,7.153222222,2.393201389
137774,Cuenca Olmos,HadGEM2-ES,7,1.108333333,3.417916667,2.034055556,0.573486222
137774,Cuenca Olmos,HadGEM2-ES,8,0.875,2.804027778,0.633194444,0.157117139
137774,Cuenca Olmos,HadGEM2-ES,9,7.458333333,8.200944444,0.265444444,0.04967175
137774,Cuenca Olmos,HadGEM2-ES,10,4.516666667,7.180638889,0.191444444,0.021102778
137774,Cuenca Olmos,HadGEM2-ES,11,14.06666667,13.38758333,0.121444444,0.001100833
137774,Cuenca Olmos,HadGEM2-ES,12,32.56388889,23.99188889,1.584083333,0.4052875
49843,Int Medio Bajo Huallaga,HadGEM2-ES,1,190.8836111,57.42699722,126.3108,3214.237778
49843,Int Medio Bajo Huallaga,HadGEM2-ES,2,219.30125,66.40504028,128.9998667,4024.271389
49843,Int Medio Bajo Huallaga,HadGEM2-ES,3,224.7061111,96.65644167,130.7518597,4206.089778
49843,Int Medio Bajo Huallaga,HadGEM2-ES,4,181.5118056,84.01172639,113.0999486,3461.927222
49843,Int Medio Bajo Huallaga,HadGEM2-ES,5,134.3659722,50.53841667,97.47646111,2306.417778
49843,Int Medio Bajo Huallaga,HadGEM2-ES,6,109.5894444,37.04540556,83.10758472,1786.852194
49843,Int Medio Bajo Huallaga,HadGEM2-ES,7,110.1456944,35.87528056,82.57094583,1578.473111
49843,Int Medio Bajo Huallaga,HadGEM2-ES,8,102.4598611,36.21154167,73.69013056,1423.693278
49843,Int Medio Bajo Huallaga,HadGEM2-ES,9,77.42388889,39.17193472,53.16203472,1535.756722
49843,Int Medio Bajo Huallaga,HadGEM2-ES,10,158.29,60.13539861,70.40305139,2446.248972
49843,Int Medio Bajo Huallaga,HadGEM2-ES,11,160.1294444,58.13766944,84.02496389,3052.387361
49843,Int Medio Bajo Huallaga,HadGEM2-ES,12,218.8577778,61.26562917,123.9971403,3488.930278
49897,Int Alto Marañón IV,HadGEM2-ES,1,96.34949495,34.19097222,51.81073359,687.5027778
49897,Int Alto Marañón IV,HadGEM2-ES,2,86.86439394,38.80819949,46.08907323,876.1722222
49897,Int Alto Marañón IV,HadGEM2-ES,3,163.0703283,54.09539773,85.27476136,1070.225
49897,Int Alto Marañón IV,HadGEM2-ES,4,102.9257576,42.62433333,67.51539646,869.5472222
49897,Int Alto Marañón IV,HadGEM2-ES,5,64.725,28.9177096,46.66716793,442.6972222
49897,Int Alto Marañón IV,HadGEM2-ES,6,17.64090909,13.77298611,17.93767298,173.525
49897,Int Alto Marañón IV,HadGEM2-ES,7,11.45050505,9.503013889,10.78861869,93.725
49897,Int Alto Marañón IV,HadGEM2-ES,8,15.37133838,10.56057449,9.214535354,75.67916667
49897,Int Alto Marañón IV,HadGEM2-ES,9,29.29103535,18.33693813,11.0145303,105.8213889
49897,Int Alto Marañón IV,HadGEM2-ES,10,102.7127525,39.95548485,39.08392045,355.6666667
49897,Int Alto Marañón IV,HadGEM2-ES,11,76.22247475,35.41563384,37.65566288,473.6833333
49897,Int Alto Marañón IV,HadGEM2-ES,12,88.39621212,36.02634596,43.59281818,596.5861111
49895,Int Alto Marañón III,HadGEM2-ES,1,68.75185185,33.34049074,17.19651852,774.85
49895,Int Alto Marañón III,HadGEM2-ES,2,46.98055556,35.64343519,16.09486111,1011.85
49895,Int Alto Marañón III,HadGEM2-ES,3,100.8231481,51.70782407,23.40813889,1268.769444
49895,Int Alto Marañón III,HadGEM2-ES,4,57.60092593,39.62980556,24.40902778,1046.85
49895,Int Alto Marañón III,HadGEM2-ES,5,46.69537037,31.13990741,19.73362037,559.4277778
49895,Int Alto Marañón III,HadGEM2-ES,6,23.32314815,18.81875926,13.13412037,222.7361111
49895,Int Alto Marañón III,HadGEM2-ES,7,17.12407407,15.13062963,9.264935185,119.5713889
49895,Int Alto Marañón III,HadGEM2-ES,8,14.77685185,12.63576852,6.84912037,91.38444444
49895,Int Alto Marañón III,HadGEM2-ES,9,17.40462963,14.13799074,5.184851852,117.2875
49895,Int Alto Marañón III,HadGEM2-ES,10,46.99444444,31.19671296,5.875203704,403.25
49895,Int Alto Marañón III,HadGEM2-ES,11,32.14351852,24.41965741,6.650490741,538.1194444
49895,Int Alto Marañón III,HadGEM2-ES,12,59.85462963,31.3055463,9.487259259,659.725
49894,Cuenca Utcubamba,HadGEM2-ES,1,84.83111111,34.26925,40.35409167,99.55583333
49894,Cuenca Utcubamba,HadGEM2-ES,2,72.00222222,36.855925,37.18159167,100.8933333
49894,Cuenca Utcubamba,HadGEM2-ES,3,130.8830556,54.88914167,56.34775,136.7119444
49894,Cuenca Utcubamba,HadGEM2-ES,4,86.81861111,42.51365556,52.28965278,135.3763889
49894,Cuenca Utcubamba,HadGEM2-ES,5,61.97583333,30.92637778,37.02470278,92.17638889
49894,Cuenca Utcubamba,HadGEM2-ES,6,31.99972222,19.60096111,21.48270556,55.81861111
49894,Cuenca Utcubamba,HadGEM2-ES,7,27.57694444,17.21566111,16.05898611,38.54527778
49894,Cuenca Utcubamba,HadGEM2-ES,8,20.04972222,13.96480833,11.45741389,27.77277778
49894,Cuenca Utcubamba,HadGEM2-ES,9,33.19722222,20.91779722,11.65762222,27.15861111
49894,Cuenca Utcubamba,HadGEM2-ES,10,94.27,39.28129167,31.19594444,72.45472222
49894,Cuenca Utcubamba,HadGEM2-ES,11,66.32111111,32.87591111,32.96743056,80.53555556
49894,Cuenca Utcubamba,HadGEM2-ES,12,81.18472222,33.93643611,36.72108056,85.96777778
13778,Cuenca Cascajal,HadGEM2-ES,1,53.97376543,19.79440741,18.45101543,23.19168861
13778,Cuenca Cascajal,HadGEM2-ES,2,70.71203704,33.77224691,26.62562654,40.02644861
13778,Cuenca Cascajal,HadGEM2-ES,3,143.3932099,54.07430864,53.72083333,75.02148972
13778,Cuenca Cascajal,HadGEM2-ES,4,89.10524691,40.90759259,53.80262037,77.02594152
13778,Cuenca Cascajal,HadGEM2-ES,5,39.16388889,20.33754938,34.10537654,45.50205642
13778,Cuenca Cascajal,HadGEM2-ES,6,6.740123457,6.107962963,16.95091049,22.42019014
13778,Cuenca Cascajal,HadGEM2-ES,7,1.824382716,2.866546296,8.880888889,10.07843167
13778,Cuenca Cascajal,HadGEM2-ES,8,1.24691358,2.116858025,5.373725309,5.506339722
13778,Cuenca Cascajal,HadGEM2-ES,9,3.105555556,3.605290123,3.474864198,3.294131363
13778,Cuenca Cascajal,HadGEM2-ES,10,2.084567901,2.794185185,2.52670679,2.070431389
13778,Cuenca Cascajal,HadGEM2-ES,11,7.641666667,7.55495679,1.786462963,1.278549561
13778,Cuenca Cascajal,HadGEM2-ES,12,20.59907407,12.56823457,3.159253086,2.778191011
49842,Cuenca Paranapura,HadGEM2-ES,1,211.7145062,59.00564198,145.4511481,236.1388889
49842,Cuenca Paranapura,HadGEM2-ES,2,237.8932099,70.55389815,147.0237994,256.7027778
49842,Cuenca Paranapura,HadGEM2-ES,3,298.7228395,105.5234568,172.0805154,265.8944444
49842,Cuenca Paranapura,HadGEM2-ES,4,410.158642,97.47639815,258.4714475,407.7361111
49842,Cuenca Paranapura,HadGEM2-ES,5,159.9027778,55.60533951,165.7657284,263.2583333
49842,Cuenca Paranapura,HadGEM2-ES,6,155.4154321,41.31953395,138.1416852,225.9027778
49842,Cuenca Paranapura,HadGEM2-ES,7,119.8895062,39.11289815,107.3673549,169.6172222
49842,Cuenca Paranapura,HadGEM2-ES,8,115.2345679,40.76613272,85.64939506,136.1141667
49842,Cuenca Paranapura,HadGEM2-ES,9,138.8996914,49.42672531,82.1653858,136.9841667
49842,Cuenca Paranapura,HadGEM2-ES,10,133.9688272,60.15522222,81.38396296,136.3236111
49842,Cuenca Paranapura,HadGEM2-ES,11,200.8966049,65.41501543,103.4820926,172.5555556
49842,Cuenca Paranapura,HadGEM2-ES,12,228.2182099,66.44674691,135.5236451,211.8638889
49844,Cuenca Mayo,HadGEM2-ES,1,117.2050725,42.78943237,62.77612802,222.2812222
49844,Cuenca Mayo,HadGEM2-ES,2,122.7339372,51.27185386,65.78800845,270.9165556
49844,Cuenca Mayo,HadGEM2-ES,3,175.0890097,77.80416184,83.45119807,305.6108333
49844,Cuenca Mayo,HadGEM2-ES,4,123.2671498,65.42622222,73.66892874,288.1327778
49844,Cuenca Mayo,HadGEM2-ES,5,100.5330918,42.22257488,61.48359179,227.8273889
49844,Cuenca Mayo,HadGEM2-ES,6,84.62028986,29.91682126,55.28694444,207.7422778
49844,Cuenca Mayo,HadGEM2-ES,7,78.3826087,28.47791425,54.14414976,193.8300556
49844,Cuenca Mayo,HadGEM2-ES,8,94.93707729,31.70282246,52.85960749,181.9249444
49844,Cuenca Mayo,HadGEM2-ES,9,87.35253623,36.62614493,51.25759541,187.2965
49844,Cuenca Mayo,HadGEM2-ES,10,108.3891304,45.97479227,57.85883575,207.5169167
49844,Cuenca Mayo,HadGEM2-ES,11,119.55,44.58711836,61.99403382,229.0703056
49844,Cuenca Mayo,HadGEM2-ES,12,102.953744,41.93004348,61.83576932,222.3876389
13779,Int 13779,HadGEM2-ES,1,55.08385417,19.49323438,31.50865278,57.90973869
13779,Int 13779,HadGEM2-ES,2,76.21892361,30.28340972,40.70211806,99.46734339
13779,Int 13779,HadGEM2-ES,3,82.89982639,34.60825,48.40905035,101.2948168
13779,Int 13779,HadGEM2-ES,4,25.66736111,21.91559028,20.23630035,47.09480553
13779,Int 13779,HadGEM2-ES,5,6.067361111,14.20633333,6.190972222,14.34345844
13779,Int 13779,HadGEM2-ES,6,1.884548611,11.32551215,2.351373264,5.323447917
